id_int,id,location_type,net_type,parent_station,route_type,stop_code,stop_id,stop_name,unique_agency_id,wheelchair_boarding,x,y
37,000000500027_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050012,3.0,,000000500027,Veringstraße (Mitte),hamburger_verkehrsverbund_(hvv),,9.987683538233,53.510299311085994
38,000000500028_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050012,3.0,,000000500028,Veringstraße (Mitte),hamburger_verkehrsverbund_(hvv),,9.987159606558,53.510456394325
39,000000500030_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050012,3.0,,000000500030,Veringstraße (Mitte),hamburger_verkehrsverbund_(hvv),,9.98677865459,53.510279832533996
40,000000500033_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050007,3.0,,000000500033,Vogelhüttendeich,hamburger_verkehrsverbund_(hvv),,9.992589432873,53.516395715408
41,000000500034_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050010,3.0,,000000500034,Stübenplatz,hamburger_verkehrsverbund_(hvv),,9.987531766789001,53.516734147788
42,000000500037_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050012,3.0,,000000500037,Veringstraße (Mitte),hamburger_verkehrsverbund_(hvv),,9.986351616972,53.510714660878
43,000000500039_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050010,3.0,,000000500039,Stübenplatz,hamburger_verkehrsverbund_(hvv),,9.987203890339,53.517545547467
44,000000500040_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050016,3.0,,000000500040,Industriestraße,hamburger_verkehrsverbund_(hvv),,9.982096767196,53.51705749735601
45,000000500043_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050006,3.0,,000000500043,Neuhöfer Straße (Ost),hamburger_verkehrsverbund_(hvv),,9.992769164899,53.510544691514
46,000000530001_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050015,3.0,,000000530001,Ernastraße,hamburger_verkehrsverbund_(hvv),,9.983084473402,53.51869370955
47,000000530002_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050014,3.0,,000000530002,Neuhöfer Straße (Mitte),hamburger_verkehrsverbund_(hvv),,9.982114969983,53.510677681806
48,000000530003_hamburger_verkehrsverbund_(hvv),0.0,transit,000000052010,3.0,,000000530003,Nippoldstraße (Zoll),hamburger_verkehrsverbund_(hvv),,9.969076596519999,53.514665867517
49,000000530004_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053001,3.0,,000000530004,Neuhöfer Damm,hamburger_verkehrsverbund_(hvv),,9.969408473628,53.512695364684
50,000000530005_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053001,3.0,,000000530005,Neuhöfer Damm,hamburger_verkehrsverbund_(hvv),,9.96926390935,53.512966100757
51,000000530007_hamburger_verkehrsverbund_(hvv),0.0,transit,000000052010,3.0,,000000530007,Nippoldstraße (Zoll),hamburger_verkehrsverbund_(hvv),,9.968656099686001,53.515397097713006
52,000000530012_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053019,3.0,,000000530012,Argentinienbrücke (Fähre),hamburger_verkehrsverbund_(hvv),,9.97443201916,53.527956681978
53,000000530026_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053000,3.0,,000000530026,Reiherstieg Hauptdeich,hamburger_verkehrsverbund_(hvv),,9.978177514955,53.511195200832006
54,000000530029_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053010,3.0,,000000530029,Ernst-August-Deich,hamburger_verkehrsverbund_(hvv),,9.981516858612,53.520665423263
55,000000530031_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053012,3.0,,000000530031,Klütjenfelder Straße,hamburger_verkehrsverbund_(hvv),,9.98053170784,53.526316362119
56,000000530035_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053014,3.0,,000000530035,Nehlsstraße,hamburger_verkehrsverbund_(hvv),,9.969807350163,53.53015080670399
57,000000530036_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053015,3.0,,000000530036,Norderloch,hamburger_verkehrsverbund_(hvv),,9.966960491215,53.537577851547006
58,000000530037_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053016,3.0,,000000530037,Steinwerder (Alter Elbtunnel),hamburger_verkehrsverbund_(hvv),,9.966091724587999,53.541816999181
59,000000530038_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053016,3.0,,000000530038,Steinwerder (Alter Elbtunnel),hamburger_verkehrsverbund_(hvv),,9.965860784099,53.541612201923996
60,000000530039_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053015,3.0,,000000530039,Norderloch,hamburger_verkehrsverbund_(hvv),,9.966960491215,53.537577851547006
61,000000530040_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053014,3.0,,000000530040,Nehlsstraße,hamburger_verkehrsverbund_(hvv),,9.969595230327,53.53010760109
62,000000530043_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053011,3.0,,000000530043,Ernst-August-Schleuse (Fähre),hamburger_verkehrsverbund_(hvv),,9.982888934744999,53.524571792322
63,000000530044_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053001,3.0,,000000530044,Neuhöfer Damm,hamburger_verkehrsverbund_(hvv),,9.967783610365,53.511513475565
64,000000530046_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053018,3.0,,000000530046,Steinwerder (Fähre),hamburger_verkehrsverbund_(hvv),,9.966360813707,53.540386146054004
65,000000530047_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053018,3.0,,000000530047,Steinwerder (Fähre),hamburger_verkehrsverbund_(hvv),,9.966360813707,53.540386146054004
66,000000530048_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053019,3.0,,000000530048,Argentinienbrücke (Fähre),hamburger_verkehrsverbund_(hvv),,9.97443201916,53.527956681978
67,000000530055_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053000,3.0,,000000530055,Reiherstieg Hauptdeich,hamburger_verkehrsverbund_(hvv),,9.978177514955,53.511195200832006
68,000000540002_hamburger_verkehrsverbund_(hvv),0.0,transit,000000050009,3.0,,000000540002,Harburger Chaussee,hamburger_verkehrsverbund_(hvv),,10.006834719583,53.520778229228
69,000000540044_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054016,3.0,,000000540044,Rahmwerder Straße,hamburger_verkehrsverbund_(hvv),,10.021057581193,53.51157321517201
70,000000540045_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054017,3.0,,000000540045,Fiskalische Straße,hamburger_verkehrsverbund_(hvv),,10.020470349027999,53.515990101272
71,000000540050_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054018,3.0,,000000540050,S Veddel,hamburger_verkehrsverbund_(hvv),1.0,10.01345910039,53.521000771872
72,000000540051_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054018,3.0,,000000540051,S Veddel,hamburger_verkehrsverbund_(hvv),1.0,10.013166461917,53.520742675437
73,000000540052_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054018,3.0,,000000540052,S Veddel,hamburger_verkehrsverbund_(hvv),1.0,10.013343709243,53.52058841945
74,000000540053_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054018,3.0,,000000540053,S Veddel,hamburger_verkehrsverbund_(hvv),1.0,10.013689563868,53.520549543785
75,000000540060_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054019,3.0,,000000540060,Wilhelmsburger Platz,hamburger_verkehrsverbund_(hvv),,10.016413261023,53.522844653080995
76,000000540067_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054019,3.0,,000000540067,Wilhelmsburger Platz,hamburger_verkehrsverbund_(hvv),,10.016338099864,53.522854277901004
77,000000540068_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054017,3.0,,000000540068,Fiskalische Straße,hamburger_verkehrsverbund_(hvv),,10.020414593661,53.51617927241
78,000000540069_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054016,3.0,,000000540069,Rahmwerder Straße,hamburger_verkehrsverbund_(hvv),,10.021057581193,53.51157321517201
79,000000540075_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054023,3.0,,000000540075,Hovestraße (Kehre),hamburger_verkehrsverbund_(hvv),,10.049893635604,53.516400089259996
80,000000540076_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054024,3.0,,000000540076,Hovestraße 68,hamburger_verkehrsverbund_(hvv),,10.045705557825,53.517748700676
81,000000540077_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054025,3.0,,000000540077,Hovestraße 49,hamburger_verkehrsverbund_(hvv),,10.039228956897,53.519853901274004
82,000000540078_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054026,3.0,,000000540078,Aurubis Zentrale,hamburger_verkehrsverbund_(hvv),,10.033184725733,53.52178428568401
83,000000540079_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054027,3.0,,000000540079,Hovestraße 44,hamburger_verkehrsverbund_(hvv),,10.030477127008,53.522670273606
84,000000540081_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054028,3.0,,000000540081,Peutestraße 22,hamburger_verkehrsverbund_(hvv),,10.036148786215,53.523996001311
85,000000540089_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054032,3.0,,000000540089,Peutestraße 50,hamburger_verkehrsverbund_(hvv),,10.048055050114,53.520091298075
86,000000540090_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054031,3.0,,000000540090,Peuter Elbdeich,hamburger_verkehrsverbund_(hvv),,10.043314531768,53.52167829037
87,000000540091_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054009,3.0,,000000540091,Aurubis Werk Ost,hamburger_verkehrsverbund_(hvv),,10.034489733465,53.515321418907
88,000000540092_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054030,3.0,,000000540092,Georgswerder Damm,hamburger_verkehrsverbund_(hvv),,10.026415048412,53.526784639037
89,000000540094_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054027,3.0,,000000540094,Hovestraße 44,hamburger_verkehrsverbund_(hvv),,10.030477127008,53.522670273606
90,000000540095_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054026,3.0,,000000540095,Aurubis Zentrale,hamburger_verkehrsverbund_(hvv),,10.033184725733,53.52178428568401
91,000000540096_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054025,3.0,,000000540096,Hovestraße 49,hamburger_verkehrsverbund_(hvv),,10.039228956897,53.519853901274004
92,000000540097_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054024,3.0,,000000540097,Hovestraße 68,hamburger_verkehrsverbund_(hvv),,10.045705557825,53.517748700676
93,000000540100_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054020,3.0,,000000540100,Hovestieg,hamburger_verkehrsverbund_(hvv),,10.021849213392,53.525044652162
94,000000540101_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054021,3.0,,000000540101,Veddeler Marktplatz,hamburger_verkehrsverbund_(hvv),,10.025121616443,53.52755052147101
95,000000540105_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054000,3.0,,000000540105,Oberwerder Damm,hamburger_verkehrsverbund_(hvv),,10.027011295851,53.525251986927
96,000000540107_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054021,3.0,,000000540107,Veddeler Marktplatz,hamburger_verkehrsverbund_(hvv),,10.025992165593,53.52738131134
97,000000540108_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054020,3.0,,000000540108,Hovestieg,hamburger_verkehrsverbund_(hvv),,10.021744045664,53.524434540185005
98,000000540123_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054036,3.0,,000000540123,Georgswerder Damm (Süd),hamburger_verkehrsverbund_(hvv),,10.025714191592,53.524616175481995
99,000000800035_hamburger_verkehrsverbund_(hvv),0.0,transit,000000080017,3.0,,000000800035,U St.Pauli,hamburger_verkehrsverbund_(hvv),1.0,9.970757916134,53.549937919075006
100,000000800079_hamburger_verkehrsverbund_(hvv),0.0,transit,000000080020,3.0,,000000800079,U S Landungsbrücken,hamburger_verkehrsverbund_(hvv),,9.969378006174999,53.546336994765994
101,000000800108_hamburger_verkehrsverbund_(hvv),0.0,transit,000000080020,3.0,,000000800108,U S Landungsbrücken,hamburger_verkehrsverbund_(hvv),,9.970073917992,53.546421201872995
102,000000100033_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010024,3.0,,000000100033_G,U Steinstraße,hamburger_verkehrsverbund_(hvv),,10.005829364394,53.54896501526301
103,000000100034_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010023,3.0,,000000100034_G,Spaldingstraße,hamburger_verkehrsverbund_(hvv),,10.010704740971,53.54715375774
104,000000100035_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010022,3.0,,000000100035_G,Lippeltstraße,hamburger_verkehrsverbund_(hvv),,10.015644337000001,53.545521462078
105,000000100036_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010021,3.0,,000000100036_G,Nagelsweg,hamburger_verkehrsverbund_(hvv),,10.022935064692,53.543185966141
106,000000100038_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010020,3.0,,000000100038_G,Billhorner Brückenstraße,hamburger_verkehrsverbund_(hvv),,10.031830408901,53.540494730979006
107,000000100045_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010020,3.0,,000000100045_G,Billhorner Brückenstraße,hamburger_verkehrsverbund_(hvv),,10.03174188738,53.540576364271004
108,000000100047_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010021,3.0,,000000100047_G,Nagelsweg,hamburger_verkehrsverbund_(hvv),,10.020963864106,53.544020496805
109,000000100048_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010022,3.0,,000000100048_G,Lippeltstraße,hamburger_verkehrsverbund_(hvv),,10.016116011178,53.545688175794
110,000000100049_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010023,3.0,,000000100049_G,Spaldingstraße,hamburger_verkehrsverbund_(hvv),,10.012951543967,53.547736758888995
111,000000100050_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010024,3.0,,000000100050_G,U Steinstraße,hamburger_verkehrsverbund_(hvv),,10.006321824347,53.548736234414996
112,000000100053_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010025,3.0,,000000100053,Billhorner Mühlenweg,hamburger_verkehrsverbund_(hvv),,10.034943653831,53.536406385933
113,000000100054_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010026,3.0,,000000100054,Rothenburgsorter Marktplatz,hamburger_verkehrsverbund_(hvv),,10.038429036805,53.534606014184
114,000000100055_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010027,3.0,,000000100055,Thiedingreihe,hamburger_verkehrsverbund_(hvv),,10.046937536606,53.533462502381
115,000000100056_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010000,3.0,,000000100056,Billhorner Deich,hamburger_verkehrsverbund_(hvv),,10.042325088897,53.53418571933
116,000000100057_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010000,3.0,,000000100057,Billhorner Deich,hamburger_verkehrsverbund_(hvv),,10.042822922452,53.534190361374996
117,000000100066_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010027,3.0,,000000100066,Thiedingreihe,hamburger_verkehrsverbund_(hvv),,10.045633645257,53.533797395774
118,000000100067_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010026,3.0,,000000100067,Rothenburgsorter Marktplatz,hamburger_verkehrsverbund_(hvv),,10.038522152548,53.534713030501
119,000000100068_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010025,3.0,,000000100068,Billhorner Mühlenweg,hamburger_verkehrsverbund_(hvv),,10.03496092618,53.536496090888996
120,000000100075_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010017,3.0,,000000100075,Großmannstraße,hamburger_verkehrsverbund_(hvv),,10.048953382339999,53.541181309575
121,000000100076_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010018,3.0,,000000100076_G,S Rothenburgsort,hamburger_verkehrsverbund_(hvv),,10.043288582707,53.5396314861
122,000000100077_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010018,3.0,,000000100077_G,S Rothenburgsort,hamburger_verkehrsverbund_(hvv),,10.043106946491,53.539606115295
123,000000100078_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010017,3.0,,000000100078,Großmannstraße,hamburger_verkehrsverbund_(hvv),,10.048594977793,53.541328222221004
124,000000108001_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010801,3.0,,000000108001,Haus des KFZ-Gewerbes,hamburger_verkehrsverbund_(hvv),,10.037054160484,53.541294146323004
125,000000108002_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010801,3.0,,000000108002,Haus des KFZ-Gewerbes,hamburger_verkehrsverbund_(hvv),,10.035651998377,53.541324276678
126,000000110015_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011061,3.0,,000000110015_G,U Rödingsmarkt (Großer Burstah),hamburger_verkehrsverbund_(hvv),,9.987101152640001,53.54812378444
127,000000110045_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011005,3.0,,000000110045_G,Michaeliskirche,hamburger_verkehrsverbund_(hvv),,9.979444358238,53.549103289509
128,000000110047_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011005,3.0,,000000110047_G,Michaeliskirche,hamburger_verkehrsverbund_(hvv),,9.978532897392,53.549488142068995
129,000000800035_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000080017,3.0,,000000800035_G,U St.Pauli,hamburger_verkehrsverbund_(hvv),1.0,9.970652731847,53.549956744156
130,000000539341_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053986,4.0,,000000539341,Argentinienbrücke,hamburger_verkehrsverbund_(hvv),,9.976081642854,53.528212780183
131,000000539344_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053989,4.0,,000000539344,Arningstraße,hamburger_verkehrsverbund_(hvv),,9.985198489606,53.537015552246
132,000000539346_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053988,4.0,,000000539346,Steinwerder,hamburger_verkehrsverbund_(hvv),,9.966516064371001,53.539917650003005
133,000000539366_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053992,4.0,,000000539366,Theater im Hafen,hamburger_verkehrsverbund_(hvv),,9.974212172886,53.540708769750005
134,000000539367_hamburger_verkehrsverbund_(hvv),0.0,transit,000000053992,4.0,,000000539367,Theater im Hafen,hamburger_verkehrsverbund_(hvv),,9.974212172886,53.540708769750005
135,000000809306_hamburger_verkehrsverbund_(hvv),0.0,transit,000000080982,4.0,,000000809306,Landungsbrücken Brücke 3,hamburger_verkehrsverbund_(hvv),,9.970088949844,53.545100227696
136,000000809309_hamburger_verkehrsverbund_(hvv),0.0,transit,000000080983,4.0,,000000809309,Landungsbrücken Brücke 2,hamburger_verkehrsverbund_(hvv),,9.970419756149,53.545052615016004
137,000000809311_G_hamburger_verkehrsverbund_(hvv),0.0,transit,000000080984,4.0,,000000809311_G,Landungsbrücken Brücke 1,hamburger_verkehrsverbund_(hvv),,9.971019592819001,53.544894991122
138,000000109106_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010951,1.0,,000000109106,Hammerbrook (City Süd),hamburger_verkehrsverbund_(hvv),1.0,10.024137208688,53.54611390715
139,000000109107_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010951,1.0,,000000109107,Hammerbrook (City Süd),hamburger_verkehrsverbund_(hvv),1.0,10.023985071755,53.546061298173
140,000000109116_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010954,1.0,,000000109116,Rothenburgsort,hamburger_verkehrsverbund_(hvv),,10.043116115036,53.538752416806
141,000000109117_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010954,1.0,,000000109117,Rothenburgsort,hamburger_verkehrsverbund_(hvv),,10.043068662958,53.538662976413
142,000000119106_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011952,1.0,,000000119106,Stadthausbrücke,hamburger_verkehrsverbund_(hvv),1.0,9.984566226289001,53.54941163526
143,000000119107_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011952,1.0,,000000119107,Stadthausbrücke,hamburger_verkehrsverbund_(hvv),1.0,9.984524310247,53.549555746875
144,000000549102_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054950,1.0,,000000549102,Veddel (BallinStadt),hamburger_verkehrsverbund_(hvv),1.0,10.013100741082999,53.521147578394
145,000000549103_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054950,1.0,,000000549103,Veddel (BallinStadt),hamburger_verkehrsverbund_(hvv),1.0,10.012935562936999,53.521175935250994
146,000000809100_hamburger_verkehrsverbund_(hvv),0.0,transit,000000080950,1.0,,000000809100,Landungsbrücken,hamburger_verkehrsverbund_(hvv),1.0,9.971470540113,53.546140295505
147,000000809101_hamburger_verkehrsverbund_(hvv),0.0,transit,000000080950,1.0,,000000809101,Landungsbrücken,hamburger_verkehrsverbund_(hvv),1.0,9.971504001628,53.546283789727
148,000000540093_hamburger_verkehrsverbund_(hvv),0.0,transit,000000054023,3.0,,000000540093,Hovestraße (Kehre),hamburger_verkehrsverbund_(hvv),,10.049743573983001,53.51642836433
149,090000109018_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010907,1.0,,090000109018,Steinstraße,hamburger_verkehrsverbund_(hvv),,10.006168049166,53.54924969764
150,090000109019_hamburger_verkehrsverbund_(hvv),0.0,transit,000000010907,1.0,,090000109019,Steinstraße,hamburger_verkehrsverbund_(hvv),,10.006318896145999,53.549248427605
151,090000119006_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011903,1.0,,090000119006,Meßberg,hamburger_verkehrsverbund_(hvv),,10.000592302323,53.547616236847
152,090000119007_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011903,1.0,,090000119007,Meßberg,hamburger_verkehrsverbund_(hvv),,10.000654971556,53.547714551660995
153,090000119012_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011906,1.0,,090000119012,Rödingsmarkt,hamburger_verkehrsverbund_(hvv),1.0,9.987001209599,53.548367215624
154,090000119013_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011906,1.0,,090000119013,Rödingsmarkt,hamburger_verkehrsverbund_(hvv),1.0,9.986941080868,53.548376697581
155,090000119014_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011907,1.0,,090000119014,Baumwall (Elbphilharmonie),hamburger_verkehrsverbund_(hvv),1.0,9.981321994905,53.54418186066
156,090000119015_hamburger_verkehrsverbund_(hvv),0.0,transit,000000011907,1.0,,090000119015,Baumwall (Elbphilharmonie),hamburger_verkehrsverbund_(hvv),1.0,9.981323034605,53.544226779122
