id,x,y,id,net_type,old_node_id,id_int
5875263943,24.8089517,60.1715389,5875263943,walk,5875263943,6406
5875263945,24.8089752,60.1709225,5875263945,walk,5875263945,6407
5875263947,24.8089622,60.1712648,5875263947,walk,5875263947,6408
5875263949,24.8089685,60.1710975,5875263949,walk,5875263949,6409
5875263951,24.8089557,60.1714343,5875263951,walk,5875263951,6410
5875263953,24.8080277,60.1711448,5875263953,walk,5875263953,6411
5875263955,24.8081238,60.171372,5875263955,walk,5875263955,6412
5875263957,24.8082513,60.1716771,5875263957,walk,5875263957,6413
5875263959,24.8082631,60.1720511,5875263959,walk,5875263959,6414
5875263961,24.8082662,60.1719075,5875263961,walk,5875263961,6415
5875263963,24.8077068,60.1724138,5875263963,walk,5875263963,6416
5875267805,24.8086239,60.1727385,5875267805,walk,5875267805,6417
5875267807,24.8087118,60.1725729,5875267807,walk,5875267807,6418
5875274685,24.8079338,60.1710615,5875274685,walk,5875274685,6419
5875274686,24.8101719,60.1703919,5875274686,walk,5875274686,6420
5875274688,24.8095487,60.1707615,5875274688,walk,5875274688,6421
5875274689,24.8103084,60.1708281,5875274689,walk,5875274689,6422
5876243581,24.8075875,60.1707919,5876243581,walk,5876243581,6423
5880866310,24.8243635,60.1857694,5880866310,walk,5880866310,6424
5880866312,24.8250572,60.1855514,5880866312,walk,5880866312,6425
5880866313,24.8252328,60.1854958,5880866313,walk,5880866313,6426
5880866316,24.8241785,60.185756,5880866316,walk,5880866316,6427
5880925574,24.8257116,60.1847175,5880925574,walk,5880925574,6428
5884510906,24.8234247,60.1864775,5884510906,walk,5884510906,6429
5884510918,24.816488,60.1871497,5884510918,walk,5884510918,6430
5884510920,24.8275899,60.1850638,5884510920,walk,5884510920,6431
5884510921,24.8275578,60.1850796,5884510921,walk,5884510921,6432
5885293487,24.8063135,60.1720779,5885293487,walk,5885293487,6433
5885293489,24.8068431,60.1716251,5885293489,walk,5885293489,6434
5888511981,24.8555573,60.1625311,5888511981,walk,5888511981,6435
5888525487,24.8276411,60.1789306,5888525487,walk,5888525487,6436
5888530104,24.8319886,60.1777261,5888530104,walk,5888530104,6437
5890122212,24.826395,60.186074,5890122212,walk,5890122212,6438
5890668692,24.827855,60.1847854,5890668692,walk,5890668692,6439
5890668694,24.826728,60.1864197,5890668694,walk,5890668694,6440
5890668695,24.8263483,60.1860326,5890668695,walk,5890668695,6441
5890668704,24.8261249,60.1859317,5890668704,walk,5890668704,6442
5890668727,24.8257237,60.18524,5890668727,walk,5890668727,6443
5891432765,24.795542,60.1681738,5891432765,walk,5891432765,6444
5893916601,24.8070164,60.1745809,5893916601,walk,5893916601,6445
5893981710,24.8068958,60.1769131,5893981710,walk,5893981710,6446
5893981711,24.8068292,60.1770357,5893981711,walk,5893981711,6447
5895807448,24.8212891,60.1857564,5895807448,walk,5895807448,6448
5895807449,24.8207419,60.1856312,5895807449,walk,5895807449,6449
5901449038,24.8269827,60.1849817,5901449038,walk,5901449038,6450
5901449041,24.8270996,60.1851847,5901449041,walk,5901449041,6451
5901449042,24.8274119,60.1853192,5901449042,walk,5901449042,6452
5901449043,24.8274555,60.1852973,5901449043,walk,5901449043,6453
5901449047,24.8267175,60.1849993,5901449047,walk,5901449047,6454
5901449050,24.826679,60.1850791,5901449050,walk,5901449050,6455
5903397585,24.8052708,60.1768702,5903397585,walk,5903397585,6456
5903604991,24.7899956,60.1607587,5903604991,walk,5903604991,6457
5903604992,24.7900988,60.160737,5903604992,walk,5903604992,6458
5903605003,24.7901948,60.1607157,5903605003,walk,5903605003,6459
5914399675,24.823268,60.1883845,5914399675,walk,5914399675,6460
5914399678,24.825726,60.1895549,5914399678,walk,5914399678,6461
5914399679,24.8326923,60.1864244,5914399679,walk,5914399679,6462
5914399887,24.8315825,60.1837557,5914399887,walk,5914399887,6463
5914399889,24.8309552,60.1842072,5914399889,walk,5914399889,6464
5914399890,24.831607,60.1837086,5914399890,walk,5914399890,6465
5914399897,24.8254343,60.1893311,5914399897,walk,5914399897,6466
5914399899,24.8284131,60.1842011,5914399899,walk,5914399899,6467
5914399901,24.8282699,60.1842354,5914399901,walk,5914399901,6468
5920689277,24.7923849,60.1872376,5920689277,walk,5920689277,6469
5920689281,24.79233,60.1872294,5920689281,walk,5920689281,6470
5920689284,24.7913755,60.1873978,5920689284,walk,5920689284,6471
5920690996,24.7907659,60.1877052,5920690996,walk,5920690996,6472
5920690997,24.7907357,60.187652,5920690997,walk,5920690997,6473
5927443930,24.7912521,60.1728728,5927443930,walk,5927443930,6474
5927443931,24.7913001,60.1729818,5927443931,walk,5927443931,6475
5927443932,24.7912726,60.1731092,5927443932,walk,5927443932,6476
5927443937,24.7921385,60.1732811,5927443937,walk,5927443937,6477
5928309229,24.8321337,60.1839875,5928309229,walk,5928309229,6478
5928309232,24.8314463,60.1843314,5928309232,walk,5928309232,6479
5933651346,24.834939,60.1763783,5933651346,walk,5933651346,6480
5933651347,24.834133,60.1771333,5933651347,walk,5933651347,6481
5933651351,24.8296171,60.1734881,5933651351,walk,5933651351,6482
5938427329,24.7907019,60.1741283,5938427329,walk,5938427329,6483
5938427361,24.7907175,60.1742392,5938427361,walk,5938427361,6484
5938427376,24.791419,60.1743468,5938427376,walk,5938427376,6485
5943442897,24.7931008,60.1740771,5943442897,walk,5943442897,6486
5943442905,24.792908,60.173819,5943442905,walk,5943442905,6487
5943442907,24.792921,60.1737818,5943442907,walk,5943442907,6488
5943442910,24.7960929,60.1740618,5943442910,walk,5943442910,6489
5943442930,24.7954937,60.178894,5943442930,walk,5943442930,6490
5943442938,24.7957593,60.1787739,5943442938,walk,5943442938,6491
5943442960,24.7955486,60.1789241,5943442960,walk,5943442960,6492
5943443317,24.7969094,60.1794105,5943443317,walk,5943443317,6493
5943443588,24.8003071,60.1753122,5943443588,walk,5943443588,6494
5943443593,24.7994739,60.1761824,5943443593,walk,5943443593,6495
5943443595,24.7989591,60.1761124,5943443595,walk,5943443595,6496
5943443596,24.7983852,60.1768102,5943443596,walk,5943443596,6497
5943443603,24.7988571,60.1766305,5943443603,walk,5943443603,6498
5943443616,24.7952267,60.1753515,5943443616,walk,5943443616,6499
5943443618,24.7949849,60.1753368,5943443618,walk,5943443618,6500
5943443625,24.7952977,60.1756144,5943443625,walk,5943443625,6501
5949169127,24.8265614,60.1889678,5949169127,walk,5949169127,6502
5949169128,24.8268744,60.1889771,5949169128,walk,5949169128,6503
5949169129,24.8291486,60.1888122,5949169129,walk,5949169129,6504
5949169132,24.8239027,60.1886078,5949169132,walk,5949169132,6505
5949169133,24.8236661,60.1883364,5949169133,walk,5949169133,6506
5949169134,24.8236099,60.1883536,5949169134,walk,5949169134,6507
5949169135,24.8234426,60.1881712,5949169135,walk,5949169135,6508
5949169136,24.8234872,60.1881585,5949169136,walk,5949169136,6509
5949169137,24.8275432,60.189279,5949169137,walk,5949169137,6510
5953927269,24.8303394,60.1864967,5953927269,walk,5953927269,6511
5953927273,24.8306043,60.1863162,5953927273,walk,5953927273,6512
5953927274,24.8272338,60.1864614,5953927274,walk,5953927274,6513
5960835025,24.8007241,60.1792109,5960835025,walk,5960835025,6514
5960835029,24.8013051,60.1784861,5960835029,walk,5960835029,6515
5960835030,24.8014929,60.1783847,5960835030,walk,5960835030,6516
5960835031,24.8015572,60.178254,5960835031,walk,5960835031,6517
5960835033,24.8007655,60.179091,5960835033,walk,5960835033,6518
5960835034,24.8009382,60.1791702,5960835034,walk,5960835034,6519
5960890252,24.8112432,60.1806446,5960890252,walk,5960890252,6520
5960890253,24.811749,60.1806012,5960890253,walk,5960890253,6521
5960890255,24.8136834,60.1796088,5960890255,walk,5960890255,6522
5960890256,24.811474,60.1808866,5960890256,walk,5960890256,6523
5960895212,24.808847,60.1795103,5960895212,walk,5960895212,6524
5960895214,24.8087311,60.1802483,5960895214,walk,5960895214,6525
5975339587,24.8278452,60.1763313,5975339587,walk,5975339587,6526
5991119914,24.8261001,60.1856377,5991119914,walk,5991119914,6527
5991119921,24.8390113,60.1907034,5991119921,walk,5991119921,6528
5991119922,24.8391916,60.1907389,5991119922,walk,5991119922,6529
6001019971,24.7941187,60.1780517,6001019971,walk,6001019971,6530
6027220084,24.8585619,60.1643694,6027220084,walk,6027220084,6531
6027220485,24.8585308,60.1644408,6027220485,walk,6027220485,6532
6027220488,24.8585306,60.1644908,6027220488,walk,6027220488,6533
6027220489,24.8584359,60.1647291,6027220489,walk,6027220489,6534
6027220490,24.8583832,60.1648619,6027220490,walk,6027220490,6535
6027220491,24.8583219,60.1650364,6027220491,walk,6027220491,6536
6027220493,24.8581901,60.1653413,6027220493,walk,6027220493,6537
6027220494,24.8582136,60.165323,6027220494,walk,6027220494,6538
6045843923,24.8043394,60.1716044,6045843923,walk,6045843923,6539
6045843924,24.8042972,60.171782,6045843924,walk,6045843924,6540
6064054129,24.8236783,60.1853987,6064054129,walk,6064054129,6541
6064054130,24.8239056,60.1852459,6064054130,walk,6064054130,6542
6064054132,24.8239025,60.1851581,6064054132,walk,6064054132,6543
6066018760,24.8228669,60.1858238,6066018760,walk,6066018760,6544
6066018761,24.8229472,60.1858595,6066018761,walk,6066018761,6545
6067365733,24.8597711,60.1726333,6067365733,walk,6067365733,6546
6067366347,24.8598128,60.1735235,6067366347,walk,6067366347,6547
6067366358,24.8595201,60.1736075,6067366358,walk,6067366358,6548
6067366488,24.8555821,60.1743859,6067366488,walk,6067366488,6549
6067366489,24.8557161,60.1743961,6067366489,walk,6067366489,6550
6067366490,24.8564502,60.1743188,6067366490,walk,6067366490,6551
6069408081,24.8512214,60.1823277,6069408081,walk,6069408081,6552
6069408084,24.8508532,60.1822269,6069408084,walk,6069408084,6553
6069409087,24.8510508,60.1822699,6069409087,walk,6069409087,6554
6069409097,24.8510027,60.1822536,6069409097,walk,6069409097,6555
6069409098,24.8507406,60.1822068,6069409098,walk,6069409098,6556
6069409099,24.8506068,60.182179,6069409099,walk,6069409099,6557
6069409100,24.8505537,60.1821677,6069409100,walk,6069409100,6558
6069409101,24.8510122,60.1821864,6069409101,walk,6069409101,6559
6069409104,24.8510163,60.1820181,6069409104,walk,6069409104,6560
6069409105,24.8510013,60.1819964,6069409105,walk,6069409105,6561
6069409111,24.8505351,60.1821914,6069409111,walk,6069409111,6562
6069409112,24.8507133,60.1822305,6069409112,walk,6069409112,6563
6069409113,24.8503857,60.1821586,6069409113,walk,6069409113,6564
6069409138,24.8510504,60.1813669,6069409138,walk,6069409138,6565
6069409139,24.8509576,60.1813594,6069409139,walk,6069409139,6566
6069409149,24.8511296,60.1813862,6069409149,walk,6069409149,6567
6069409310,24.8485749,60.1786026,6069409310,walk,6069409310,6568
6069409325,24.8468497,60.1792479,6069409325,walk,6069409325,6569
6070242057,24.8032663,60.1756027,6070242057,walk,6070242057,6570
6071651737,24.8531442,60.1840357,6071651737,walk,6071651737,6571
6071651835,24.8597642,60.1838092,6071651835,walk,6071651835,6572
6071651836,24.8598506,60.1838842,6071651836,walk,6071651836,6573
6071651851,24.8599519,60.1840869,6071651851,walk,6071651851,6574
6071651853,24.8575714,60.1832822,6071651853,walk,6071651853,6575
6071651873,24.8582338,60.1842242,6071651873,walk,6071651873,6576
6071651875,24.8588109,60.1841652,6071651875,walk,6071651875,6577
6071651879,24.8580575,60.1839613,6071651879,walk,6071651879,6578
6071651883,24.8586867,60.1835059,6071651883,walk,6071651883,6579
6071651884,24.8583535,60.183519,6071651884,walk,6071651884,6580
6071651886,24.8584648,60.1835318,6071651886,walk,6071651886,6581
6071651894,24.8594336,60.1833842,6071651894,walk,6071651894,6582
6071651899,24.8599724,60.183836,6071651899,walk,6071651899,6583
6071651900,24.8600994,60.1839903,6071651900,walk,6071651900,6584
6103899008,24.8063963,60.176392,6103899008,walk,6103899008,6585
6115932568,24.8279255,60.183191,6115932568,walk,6115932568,6586
6115932570,24.827427,60.1830802,6115932570,walk,6115932570,6587
6138856337,24.8006514,60.1768463,6138856337,walk,6138856337,6588
6138856338,24.8000943,60.1771493,6138856338,walk,6138856338,6589
6138856342,24.8005358,60.1770415,6138856342,walk,6138856342,6590
6138856344,24.8005485,60.1770168,6138856344,walk,6138856344,6591
6140344731,24.8560294,60.1852475,6140344731,walk,6140344731,6592
6140344733,24.8560458,60.1853044,6140344733,walk,6140344733,6593
6140344738,24.8559594,60.1853671,6140344738,walk,6140344738,6594
6140344741,24.8564077,60.1854797,6140344741,walk,6140344741,6595
6140344743,24.8565595,60.1854855,6140344743,walk,6140344743,6596
6172832422,24.8594547,60.1669063,6172832422,walk,6172832422,6597
6172832423,24.8594257,60.1669794,6172832423,walk,6172832423,6598
6172832424,24.8593951,60.1670612,6172832424,walk,6172832424,6599
6172832425,24.859347,60.1671833,6172832425,walk,6172832425,6600
6172832426,24.8593021,60.1673031,6172832426,walk,6172832426,6601
6172832427,24.8592623,60.1674026,6172832427,walk,6172832427,6602
6172832428,24.8592281,60.1674907,6172832428,walk,6172832428,6603
6172832429,24.859185,60.1675984,6172832429,walk,6172832429,6604
6172832431,24.8589183,60.1679938,6172832431,walk,6172832431,6605
6172832441,24.8574777,60.1681372,6172832441,walk,6172832441,6606
6172832442,24.8574477,60.1680859,6172832442,walk,6172832442,6607
6172832443,24.8574458,60.16801,6172832443,walk,6172832443,6608
6172832444,24.8574461,60.1679605,6172832444,walk,6172832444,6609
6172832447,24.8575383,60.1675202,6172832447,walk,6172832447,6610
6172832448,24.8575555,60.167486,6172832448,walk,6172832448,6611
6172832449,24.8576104,60.1673501,6172832449,walk,6172832449,6612
6172832450,24.8576276,60.1673077,6172832450,walk,6172832450,6613
6172832451,24.8577481,60.1669832,6172832451,walk,6172832451,6614
6172850641,24.859987,60.1658764,6172850641,walk,6172850641,6615
6172850642,24.8599195,60.1660419,6172850642,walk,6172850642,6616
6172850643,24.8598484,60.1662793,6172850643,walk,6172850643,6617
6172850644,24.8598061,60.1663478,6172850644,walk,6172850644,6618
6172850645,24.8596429,60.1667057,6172850645,walk,6172850645,6619
6172850646,24.8592645,60.1677012,6172850646,walk,6172850646,6620
6172850648,24.8591388,60.1679187,6172850648,walk,6172850648,6621
6172850649,24.8590937,60.1679537,6172850649,walk,6172850649,6622
6172850651,24.8586725,60.1682176,6172850651,walk,6172850651,6623
6172850656,24.8575517,60.1686395,6172850656,walk,6172850656,6624
6172850657,24.857546,60.1687492,6172850657,walk,6172850657,6625
6172850658,24.8576004,60.1691104,6172850658,walk,6172850658,6626
6172850659,24.8576115,60.1691379,6172850659,walk,6172850659,6627
6172850660,24.8576763,60.1693564,6172850660,walk,6172850660,6628
6172850661,24.8578094,60.1696934,6172850661,walk,6172850661,6629
6172850678,24.860212,60.1653396,6172850678,walk,6172850678,6630
6172850682,24.8599275,60.1656835,6172850682,walk,6172850682,6631
6172850683,24.8599127,60.16572,6172850683,walk,6172850683,6632
6172850684,24.8598615,60.1658552,6172850684,walk,6172850684,6633
6172850785,24.8597501,60.1661922,6172850785,walk,6172850785,6634
6172850786,24.859677,60.1663602,6172850786,walk,6172850786,6635
6172850787,24.8595815,60.1665848,6172850787,walk,6172850787,6636
6172850788,24.8595587,60.1666473,6172850788,walk,6172850788,6637
6172850789,24.8579727,60.170155,6172850789,walk,6172850789,6638
6172850790,24.8577903,60.1699387,6172850790,walk,6172850790,6639
6172850791,24.8576645,60.1697109,6172850791,walk,6172850791,6640
6172850793,24.857375,60.1687336,6172850793,walk,6172850793,6641
6172850794,24.8573682,60.1686296,6172850794,walk,6172850794,6642
6172850795,24.857277,60.1678873,6172850795,walk,6172850795,6643
6172850796,24.8574141,60.1674249,6172850796,walk,6172850796,6644
6172850797,24.8574211,60.1674049,6172850797,walk,6172850797,6645
6172850798,24.8574367,60.1673638,6172850798,walk,6172850798,6646
6172850799,24.8574875,60.1671926,6172850799,walk,6172850799,6647
6172850800,24.8576165,60.1668876,6172850800,walk,6172850800,6648
6172850801,24.8576411,60.1668391,6172850801,walk,6172850801,6649
6172850805,24.8581805,60.1653958,6172850805,walk,6172850805,6650
6172850809,24.8590052,60.1636588,6172850809,walk,6172850809,6651
6172850810,24.8589836,60.1637198,6172850810,walk,6172850810,6652
6172850811,24.8589684,60.1637585,6172850811,walk,6172850811,6653
6172850812,24.8587592,60.1643377,6172850812,walk,6172850812,6654
6172850813,24.8587235,60.1644349,6172850813,walk,6172850813,6655
6172850814,24.8587114,60.16447,6172850814,walk,6172850814,6656
6172850815,24.8585598,60.1648782,6172850815,walk,6172850815,6657
6172850816,24.8585539,60.1648897,6172850816,walk,6172850816,6658
6172850817,24.8585592,60.1649136,6172850817,walk,6172850817,6659
6187837650,24.8233542,60.1863612,6187837650,walk,6187837650,6660
6190259186,24.822784,60.1871959,6190259186,walk,6190259186,6661
6200812424,24.829034,60.1741695,6200812424,walk,6200812424,6662
6200812454,24.831825,60.1768383,6200812454,walk,6200812454,6663
6200812455,24.8301234,60.1759338,6200812455,walk,6200812455,6664
6200812456,24.8299594,60.1759604,6200812456,walk,6200812456,6665
6200812457,24.8298113,60.1759844,6200812457,walk,6200812457,6666
6200922079,24.8313399,60.1811532,6200922079,walk,6200922079,6667
6200930097,24.8297913,60.1816587,6200930097,walk,6200930097,6668
6200930110,24.8304249,60.1821801,6200930110,walk,6200930110,6669
6225696836,24.8227103,60.1864286,6225696836,walk,6225696836,6670
6225696838,24.8227502,60.186361,6225696838,walk,6225696838,6671
6241823590,24.8309483,60.1800857,6241823590,walk,6241823590,6672
6241823591,24.8312681,60.1796215,6241823591,walk,6241823591,6673
6241823593,24.8305539,60.1800179,6241823593,walk,6241823593,6674
